customer_id,date,amount
CUST-0192,2024-08-13,10.84
CUST-0081,2024-08-14,10.67
CUST-0404,2024-08-14,16.62
CUST-0047,2024-08-14,10.03
CUST-0053,2024-08-14,138.78
CUST-0301,2024-08-14,10.71
CUST-0299,2024-08-15,10.9
CUST-0303,2024-08-15,21.89
CUST-0051,2024-08-15,14.05
CUST-0320,2024-08-15,15.3
CUST-0402,2024-08-15,11.18
CUST-0418,2024-08-15,10.93
CUST-0114,2024-08-15,10.17
CUST-0063,2024-08-15,10.78
CUST-0395,2024-08-15,10.52
CUST-0421,2024-08-15,13.51
CUST-0487,2024-08-15,15.9
CUST-0409,2024-08-15,10.36
CUST-0388,2024-08-15,10.9
CUST-0003,2024-08-16,11.37
CUST-0209,2024-08-16,10.92
CUST-0077,2024-08-16,12.07
CUST-0077,2024-08-16,10.61
CUST-0416,2024-08-16,13.23
CUST-0386,2024-08-16,15.34
CUST-0046,2024-08-16,10.24
CUST-0443,2024-08-17,38.83
CUST-0061,2024-08-17,29.47
CUST-0495,2024-08-17,22.25
CUST-0052,2024-08-17,28.98
CUST-0043,2024-08-17,12.21
CUST-0253,2024-08-17,11.39
CUST-0276,2024-08-17,11.3
CUST-0106,2024-08-18,11.33
CUST-0007,2024-08-18,14.86
CUST-0178,2024-08-18,10.68
CUST-0303,2024-08-18,11.07
CUST-0446,2024-08-18,10.05
CUST-0097,2024-08-18,12.19
CUST-0154,2024-08-18,10.28
CUST-0198,2024-08-19,11.79
CUST-0404,2024-08-19,10.08
CUST-0076,2024-08-19,15.74
CUST-0324,2024-08-19,13.02
CUST-0051,2024-08-19,10.45
CUST-0315,2024-08-19,14.51
CUST-0124,2024-08-19,13.33
CUST-0456,2024-08-19,11.16
CUST-0420,2024-08-19,11.25
CUST-0226,2024-08-19,12.14
CUST-0159,2024-08-19,12.9
CUST-0302,2024-08-20,13.63
CUST-0037,2024-08-20,10.65
CUST-0303,2024-08-20,10.12
CUST-0113,2024-08-20,13.51
CUST-0470,2024-08-20,18.32
CUST-0274,2024-08-21,20.0
CUST-0470,2024-08-21,10.45
CUST-0392,2024-08-21,22.51
CUST-0141,2024-08-21,12.53
CUST-0146,2024-08-21,38.37
CUST-0428,2024-08-21,11.39
CUST-0403,2024-08-21,14.96
CUST-0492,2024-08-21,14.14
CUST-0420,2024-08-21,18.89
CUST-0476,2024-08-21,12.57
CUST-0092,2024-08-21,14.0
CUST-0377,2024-08-22,10.6
CUST-0441,2024-08-22,15.15
CUST-0194,2024-08-22,15.42
CUST-0296,2024-08-22,11.28
CUST-0235,2024-08-22,14.71
CUST-0274,2024-08-22,11.14
CUST-0417,2024-08-22,20.14
CUST-0187,2024-08-23,14.82
CUST-0141,2024-08-23,10.98
CUST-0312,2024-08-24,16.94
CUST-0488,2024-08-24,13.17
CUST-0303,2024-08-24,10.28
CUST-0317,2024-08-24,11.53
CUST-0452,2024-08-24,11.14
CUST-0263,2024-08-24,13.35
CUST-0214,2024-08-25,17.16
CUST-0308,2024-08-25,10.44
CUST-0240,2024-08-25,10.07
CUST-0383,2024-08-25,15.29
CUST-0377,2024-08-25,11.53
CUST-0289,2024-08-25,17.49
CUST-0222,2024-08-25,22.36
CUST-0402,2024-08-25,28.72
CUST-0094,2024-08-25,10.82
CUST-0213,2024-08-25,10.48
CUST-0301,2024-08-25,25.02
CUST-0049,2024-08-25,12.45
CUST-0377,2024-08-26,10.52
CUST-0262,2024-08-26,12.72
CUST-0323,2024-08-26,21.35
CUST-0147,2024-08-26,12.18
CUST-0396,2024-08-26,17.26
CUST-0367,2024-08-26,12.17
CUST-0420,2024-08-27,14.44
CUST-0200,2024-08-27,10.32
CUST-0094,2024-08-27,15.9
CUST-0488,2024-08-27,10.99
CUST-0052,2024-08-27,60.28
CUST-0159,2024-08-27,10.34
CUST-0025,2024-08-27,11.66
CUST-0253,2024-08-28,17.28
CUST-0491,2024-08-28,10.62
CUST-0024,2024-08-28,14.44
CUST-0462,2024-08-28,14.9
CUST-0056,2024-08-28,13.17
CUST-0199,2024-08-28,15.49
CUST-0401,2024-08-28,14.17
CUST-0367,2024-08-29,10.24
CUST-0410,2024-08-29,15.29
CUST-0488,2024-08-29,11.84
CUST-0060,2024-08-29,12.87
CUST-0269,2024-08-30,10.21
CUST-0409,2024-08-30,31.79
CUST-0404,2024-08-30,21.98
CUST-0047,2024-08-30,11.88
CUST-0178,2024-08-30,11.71
CUST-0209,2024-08-30,10.63
CUST-0207,2024-08-30,43.93
CUST-0456,2024-08-31,16.67
CUST-0496,2024-08-31,20.32
CUST-0313,2024-08-31,18.91
CUST-0455,2024-08-31,11.43
CUST-0269,2024-08-31,12.19
CUST-0117,2024-09-01,21.41
CUST-0298,2024-09-01,25.91
CUST-0059,2024-09-01,14.29
CUST-0032,2024-09-01,11.33
CUST-0394,2024-09-02,16.18
CUST-0500,2024-09-02,10.22
CUST-0043,2024-09-02,10.2
CUST-0361,2024-09-02,18.4
CUST-0179,2024-09-02,10.14
CUST-0077,2024-09-02,11.19
CUST-0102,2024-09-02,13.37
CUST-0424,2024-09-02,45.07
CUST-0260,2024-09-02,13.01
CUST-0141,2024-09-02,10.63
CUST-0141,2024-09-03,16.71
CUST-0324,2024-09-03,11.17
CUST-0482,2024-09-03,13.56
CUST-0221,2024-09-04,10.83
CUST-0271,2024-09-04,14.63
CUST-0162,2024-09-05,17.39
CUST-0366,2024-09-05,12.95
CUST-0455,2024-09-05,17.25
CUST-0177,2024-09-05,11.57
CUST-0124,2024-09-05,10.82
CUST-0053,2024-09-05,18.97
CUST-0403,2024-09-05,13.89
CUST-0195,2024-09-05,19.21
CUST-0451,2024-09-05,10.66
CUST-0377,2024-09-05,10.66
CUST-0367,2024-09-06,11.82
CUST-0280,2024-09-06,17.22
CUST-0197,2024-09-06,10.35
CUST-0069,2024-09-06,10.54
CUST-0154,2024-09-06,11.68
CUST-0377,2024-09-06,10.34
CUST-0343,2024-09-07,34.76
CUST-0034,2024-09-07,16.3
CUST-0360,2024-09-07,13.5
CUST-0234,2024-09-07,11.42
CUST-0455,2024-09-07,13.1
CUST-0270,2024-09-07,16.11
CUST-0145,2024-09-07,19.79
CUST-0141,2024-09-07,11.02
CUST-0102,2024-09-07,14.82
CUST-0178,2024-09-07,10.86
CUST-0026,2024-09-07,61.32
CUST-0271,2024-09-07,10.67
CUST-0099,2024-09-08,10.83
CUST-0492,2024-09-08,12.43
CUST-0276,2024-09-08,11.18
CUST-0096,2024-09-08,25.04
CUST-0046,2024-09-08,14.77
CUST-0221,2024-09-08,11.95
CUST-0483,2024-09-08,10.19
CUST-0136,2024-09-08,14.06
CUST-0196,2024-09-08,17.3
CUST-0334,2024-09-09,10.99
CUST-0234,2024-09-09,15.1
CUST-0181,2024-09-09,17.28
CUST-0065,2024-09-09,10.61
CUST-0420,2024-09-09,16.22
CUST-0187,2024-09-09,10.69
CUST-0077,2024-09-10,27.91
CUST-0487,2024-09-10,24.47
CUST-0496,2024-09-10,11.53
CUST-0223,2024-09-10,11.55
CUST-0014,2024-09-10,10.62
CUST-0077,2024-09-10,12.88
CUST-0230,2024-09-10,13.39
CUST-0405,2024-09-10,10.96
CUST-0349,2024-09-11,14.18
CUST-0324,2024-09-11,15.23
CUST-0029,2024-09-11,10.15
CUST-0469,2024-09-11,10.76
CUST-0110,2024-09-11,10.22
CUST-0431,2024-09-11,14.57
CUST-0025,2024-09-11,18.32
CUST-0258,2024-09-11,10.86
CUST-0199,2024-09-11,11.25
CUST-0111,2024-09-11,13.08
CUST-0487,2024-09-11,20.29
CUST-0283,2024-09-11,18.33
CUST-0377,2024-09-11,14.33
CUST-0303,2024-09-11,11.34
CUST-0016,2024-09-11,17.72
CUST-0381,2024-09-12,14.1
CUST-0046,2024-09-12,10.95
CUST-0159,2024-09-12,18.73
CUST-0303,2024-09-12,16.82
CUST-0141,2024-09-12,10.08
CUST-0303,2024-09-12,12.85
CUST-0022,2024-09-12,11.09
CUST-0043,2024-09-13,10.23
CUST-0346,2024-09-13,11.41
CUST-0282,2024-09-13,11.19
CUST-0047,2024-09-13,10.85
CUST-0104,2024-09-13,10.66
CUST-0468,2024-09-14,12.78
CUST-0365,2024-09-14,11.69
CUST-0053,2024-09-14,23.98
CUST-0377,2024-09-14,10.61
CUST-0423,2024-09-14,12.46
CUST-0178,2024-09-15,17.82
CUST-0114,2024-09-15,17.08
CUST-0239,2024-09-15,31.6
CUST-0276,2024-09-15,14.32
CUST-0294,2024-09-16,14.36
CUST-0346,2024-09-16,15.73
CUST-0421,2024-09-16,14.32
CUST-0206,2024-09-16,16.41
CUST-0111,2024-09-16,13.68
CUST-0402,2024-09-16,14.96
CUST-0339,2024-09-17,16.3
CUST-0269,2024-09-17,10.27
CUST-0170,2024-09-17,11.92
CUST-0404,2024-09-17,10.27
CUST-0181,2024-09-17,11.39
CUST-0381,2024-09-17,10.39
CUST-0233,2024-09-17,18.09
CUST-0380,2024-09-17,15.23
CUST-0478,2024-09-17,16.25
CUST-0046,2024-09-18,14.47
CUST-0487,2024-09-18,17.09
CUST-0045,2024-09-18,16.1
CUST-0372,2024-09-18,10.52
CUST-0444,2024-09-18,12.94
CUST-0317,2024-09-19,11.41
CUST-0141,2024-09-19,10.1
CUST-0050,2024-09-19,47.44
CUST-0003,2024-09-19,15.13
CUST-0111,2024-09-20,11.53
CUST-0495,2024-09-20,42.41
CUST-0240,2024-09-20,20.52
CUST-0048,2024-09-20,39.05
CUST-0303,2024-09-20,21.9
CUST-0141,2024-09-20,13.6
CUST-0148,2024-09-20,10.88
CUST-0292,2024-09-21,11.77
CUST-0383,2024-09-21,10.05
CUST-0221,2024-09-21,10.98
CUST-0146,2024-09-21,11.1
CUST-0065,2024-09-21,18.63
CUST-0065,2024-09-21,12.0
CUST-0276,2024-09-21,10.91
CUST-0477,2024-09-21,15.7
CUST-0287,2024-09-21,10.74
CUST-0420,2024-09-22,11.77
CUST-0360,2024-09-22,15.18
CUST-0432,2024-09-22,10.44
CUST-0088,2024-09-22,10.04
CUST-0488,2024-09-22,16.12
CUST-0404,2024-09-22,12.41
CUST-0366,2024-09-23,18.46
CUST-0282,2024-09-23,14.01
CUST-0309,2024-09-23,10.64
CUST-0207,2024-09-23,10.44
CUST-0102,2024-09-23,13.87
CUST-0141,2024-09-23,12.94
CUST-0464,2024-09-23,15.17
CUST-0113,2024-09-23,10.18
CUST-0156,2024-09-23,13.62
CUST-0155,2024-09-23,12.02
CUST-0452,2024-09-24,10.3
CUST-0383,2024-09-24,11.47
CUST-0380,2024-09-24,16.79
CUST-0047,2024-09-24,14.71
CUST-0377,2024-09-24,19.02
CUST-0367,2024-09-24,11.78
CUST-0141,2024-09-24,16.88
CUST-0050,2024-09-24,10.97
CUST-0111,2024-09-25,11.22
CUST-0376,2024-09-25,12.06
CUST-0253,2024-09-25,20.73
CUST-0394,2024-09-25,18.92
CUST-0455,2024-09-25,10.27
CUST-0456,2024-09-26,11.61
CUST-0303,2024-09-26,37.6
CUST-0201,2024-09-26,10.57
CUST-0138,2024-09-27,12.6
CUST-0008,2024-09-27,10.45
CUST-0325,2024-09-27,10.6
CUST-0204,2024-09-27,11.97
CUST-0492,2024-09-27,15.42
CUST-0037,2024-09-27,18.78
CUST-0455,2024-09-27,11.21
CUST-0094,2024-09-27,28.52
CUST-0225,2024-09-28,14.57
CUST-0246,2024-09-28,17.18
CUST-0308,2024-09-28,11.81
CUST-0130,2024-09-28,67.42
CUST-0282,2024-09-28,10.24
CUST-0430,2024-09-29,15.46
CUST-0269,2024-09-29,10.25
CUST-0483,2024-09-29,21.08
CUST-0235,2024-09-29,25.77
CUST-0405,2024-09-29,11.25
CUST-0216,2024-09-29,22.92
CUST-0215,2024-09-29,13.19
CUST-0404,2024-09-29,10.84
CUST-0064,2024-09-29,10.42
CUST-0452,2024-09-30,39.05
CUST-0420,2024-09-30,10.7
CUST-0243,2024-09-30,36.67
CUST-0259,2024-10-01,10.46
CUST-0474,2024-10-01,15.74
CUST-0037,2024-10-01,10.8
CUST-0129,2024-10-01,29.13
CUST-0116,2024-10-01,11.34
CUST-0401,2024-10-01,11.21
CUST-0046,2024-10-01,25.11
CUST-0069,2024-10-01,11.02
CUST-0311,2024-10-02,10.02
CUST-0094,2024-10-02,21.74
CUST-0213,2024-10-02,10.17
CUST-0394,2024-10-02,16.76
CUST-0112,2024-10-02,12.14
CUST-0077,2024-10-02,12.64
CUST-0455,2024-10-02,10.95
CUST-0141,2024-10-02,12.66
CUST-0046,2024-10-03,10.67
CUST-0067,2024-10-03,10.53
CUST-0346,2024-10-03,11.35
CUST-0369,2024-10-03,10.77
CUST-0356,2024-10-03,26.79
CUST-0037,2024-10-03,10.12
CUST-0486,2024-10-03,18.97
CUST-0312,2024-10-03,12.14
CUST-0260,2024-10-03,10.49
CUST-0046,2024-10-04,19.77
CUST-0259,2024-10-04,12.3
CUST-0200,2024-10-04,12.81
CUST-0292,2024-10-04,13.87
CUST-0134,2024-10-04,13.19
CUST-0377,2024-10-04,10.93
CUST-0125,2024-10-05,11.06
CUST-0367,2024-10-05,12.21
CUST-0202,2024-10-06,13.61
CUST-0086,2024-10-06,14.28
CUST-0103,2024-10-06,20.08
CUST-0254,2024-10-06,14.0
CUST-0005,2024-10-06,19.27
CUST-0033,2024-10-06,14.17
CUST-0336,2024-10-06,63.65
CUST-0199,2024-10-06,10.07
CUST-0112,2024-10-06,11.5
CUST-0364,2024-10-07,17.82
CUST-0087,2024-10-07,11.35
CUST-0009,2024-10-07,13.13
CUST-0081,2024-10-07,35.7
CUST-0428,2024-10-07,10.26
CUST-0372,2024-10-07,12.48
CUST-0250,2024-10-07,13.36
CUST-0203,2024-10-07,13.42
CUST-0325,2024-10-08,23.9
CUST-0471,2024-10-08,11.08
CUST-0121,2024-10-08,14.66
CUST-0303,2024-10-08,14.02
CUST-0092,2024-10-09,12.49
CUST-0207,2024-10-09,15.08
CUST-0486,2024-10-09,19.88
CUST-0037,2024-10-09,12.18
CUST-0102,2024-10-09,10.63
CUST-0268,2024-10-09,14.72
CUST-0275,2024-10-09,12.82
CUST-0392,2024-10-09,13.53
CUST-0370,2024-10-09,25.77
CUST-0433,2024-10-09,20.07
CUST-0361,2024-10-10,51.76
CUST-0385,2024-10-10,12.73
CUST-0487,2024-10-10,10.15
CUST-0221,2024-10-10,11.3
CUST-0374,2024-10-11,10.19
CUST-0133,2024-10-11,11.57
CUST-0113,2024-10-11,10.3
CUST-0475,2024-10-11,10.27
CUST-0016,2024-10-11,12.04
CUST-0478,2024-10-11,11.27
CUST-0428,2024-10-11,10.06
CUST-0139,2024-10-11,23.11
CUST-0461,2024-10-11,257.74
CUST-0288,2024-10-11,26.72
CUST-0488,2024-10-11,12.13
CUST-0380,2024-10-11,10.22
CUST-0071,2024-10-12,10.62
CUST-0392,2024-10-12,10.88
CUST-0298,2024-10-12,13.1
CUST-0087,2024-10-12,11.06
CUST-0407,2024-10-12,10.21
CUST-0004,2024-10-13,10.37
CUST-0085,2024-10-13,12.13
CUST-0316,2024-10-13,10.62
CUST-0360,2024-10-13,63.63
CUST-0458,2024-10-13,11.09
CUST-0065,2024-10-14,11.07
CUST-0102,2024-10-14,10.14
CUST-0488,2024-10-14,12.29
CUST-0141,2024-10-14,13.08
CUST-0044,2024-10-14,11.28
CUST-0099,2024-10-15,18.53
CUST-0419,2024-10-15,29.49
CUST-0350,2024-10-15,12.32
CUST-0339,2024-10-15,11.04
CUST-0372,2024-10-15,15.9
CUST-0065,2024-10-15,12.48
CUST-0485,2024-10-15,10.19
CUST-0175,2024-10-15,13.62
CUST-0462,2024-10-16,10.36
CUST-0178,2024-10-16,10.15
CUST-0317,2024-10-16,19.75
CUST-0365,2024-10-16,20.33
CUST-0159,2024-10-16,10.72
CUST-0017,2024-10-16,14.84
CUST-0182,2024-10-16,12.23
CUST-0103,2024-10-17,18.2
CUST-0147,2024-10-17,17.11
CUST-0219,2024-10-17,11.32
CUST-0069,2024-10-17,10.88
CUST-0317,2024-10-17,14.49
CUST-0402,2024-10-17,10.18
CUST-0231,2024-10-17,12.93
CUST-0181,2024-10-18,14.51
CUST-0177,2024-10-18,14.89
CUST-0455,2024-10-18,20.37
CUST-0346,2024-10-18,12.44
CUST-0488,2024-10-18,26.11
CUST-0037,2024-10-18,18.86
CUST-0281,2024-10-19,19.7
CUST-0402,2024-10-19,12.14
CUST-0350,2024-10-19,33.22
CUST-0320,2024-10-19,11.61
CUST-0492,2024-10-19,10.96
CUST-0346,2024-10-20,21.57
CUST-0112,2024-10-20,11.71
CUST-0260,2024-10-20,11.54
CUST-0111,2024-10-21,13.55
CUST-0037,2024-10-21,11.17
CUST-0148,2024-10-21,10.95
CUST-0096,2024-10-21,11.16
CUST-0420,2024-10-21,18.3
CUST-0487,2024-10-21,14.28
CUST-0091,2024-10-21,14.25
CUST-0488,2024-10-21,14.69
CUST-0178,2024-10-22,12.27
CUST-0207,2024-10-22,11.15
CUST-0092,2024-10-22,73.59
CUST-0141,2024-10-22,12.0
CUST-0178,2024-10-22,15.08
CUST-0411,2024-10-22,12.73
CUST-0400,2024-10-22,26.51
CUST-0295,2024-10-22,15.12
CUST-0216,2024-10-23,15.57
CUST-0240,2024-10-23,15.43
CUST-0009,2024-10-23,10.29
CUST-0351,2024-10-23,15.18
CUST-0007,2024-10-23,12.82
CUST-0404,2024-10-23,16.31
CUST-0166,2024-10-23,27.74
CUST-0178,2024-10-23,19.44
CUST-0424,2024-10-24,14.08
CUST-0117,2024-10-24,15.86
CUST-0087,2024-10-24,12.54
CUST-0343,2024-10-24,65.09
CUST-0141,2024-10-24,12.63
CUST-0310,2024-10-25,11.52
CUST-0346,2024-10-25,10.39
CUST-0275,2024-10-25,11.39
CUST-0151,2024-10-25,21.81
CUST-0184,2024-10-25,12.7
CUST-0091,2024-10-25,11.7
CUST-0016,2024-10-25,10.06
CUST-0496,2024-10-25,16.51
CUST-0312,2024-10-25,13.22
CUST-0126,2024-10-25,11.09
CUST-0124,2024-10-26,20.44
CUST-0419,2024-10-26,11.52
CUST-0313,2024-10-26,11.27
CUST-0491,2024-10-26,19.53
CUST-0195,2024-10-26,11.69
CUST-0377,2024-10-26,11.08
CUST-0087,2024-10-27,23.63
CUST-0122,2024-10-27,21.06
CUST-0482,2024-10-27,11.87
CUST-0228,2024-10-27,19.82
CUST-0260,2024-10-27,11.61
CUST-0123,2024-10-27,11.66
CUST-0377,2024-10-27,10.56
CUST-0283,2024-10-28,13.05
CUST-0210,2024-10-28,17.9
CUST-0475,2024-10-28,11.81
CUST-0019,2024-10-28,20.42
CUST-0329,2024-10-28,13.41
CUST-0437,2024-10-29,13.56
CUST-0377,2024-10-29,13.28
CUST-0159,2024-10-29,11.31
CUST-0141,2024-10-29,15.19
CUST-0424,2024-10-29,21.51
CUST-0455,2024-10-29,18.33
CUST-0406,2024-10-30,10.64
CUST-0138,2024-10-30,11.27
CUST-0104,2024-10-30,36.22
CUST-0069,2024-10-30,13.97
CUST-0411,2024-10-30,11.54
CUST-0139,2024-10-31,10.01
CUST-0223,2024-10-31,11.72
CUST-0253,2024-10-31,12.16
CUST-0357,2024-11-01,13.9
CUST-0350,2024-11-01,12.16
CUST-0065,2024-11-01,14.25
CUST-0325,2024-11-01,10.71
CUST-0366,2024-11-01,10.66
CUST-0403,2024-11-01,12.49
CUST-0217,2024-11-01,10.1
CUST-0178,2024-11-01,17.91
CUST-0166,2024-11-02,13.56
CUST-0005,2024-11-02,15.58
CUST-0344,2024-11-02,14.8
CUST-0363,2024-11-02,10.06
CUST-0349,2024-11-02,13.02
CUST-0377,2024-11-02,10.65
CUST-0497,2024-11-02,10.25
CUST-0105,2024-11-02,16.61
CUST-0313,2024-11-02,13.67
CUST-0258,2024-11-03,13.4
CUST-0462,2024-11-03,13.73
CUST-0087,2024-11-03,10.43
CUST-0420,2024-11-03,16.74
CUST-0216,2024-11-03,19.71
CUST-0303,2024-11-03,11.22
CUST-0024,2024-11-04,11.52
CUST-0456,2024-11-04,23.21
CUST-0102,2024-11-04,23.77
CUST-0400,2024-11-04,10.66
CUST-0331,2024-11-04,11.79
CUST-0402,2024-11-04,15.72
CUST-0411,2024-11-04,11.27
CUST-0406,2024-11-04,10.92
CUST-0410,2024-11-05,10.65
CUST-0072,2024-11-05,10.88
CUST-0298,2024-11-05,14.02
CUST-0141,2024-11-05,16.57
CUST-0172,2024-11-05,11.64
CUST-0005,2024-11-05,15.65
CUST-0496,2024-11-05,17.33
CUST-0074,2024-11-06,12.98
CUST-0303,2024-11-06,15.51
CUST-0068,2024-11-06,26.64
CUST-0137,2024-11-06,14.15
CUST-0027,2024-11-06,13.97
CUST-0275,2024-11-06,10.46
CUST-0414,2024-11-07,11.18
CUST-0227,2024-11-07,22.94
CUST-0317,2024-11-07,21.65
CUST-0216,2024-11-07,14.01
CUST-0303,2024-11-07,26.33
CUST-0343,2024-11-08,21.35
CUST-0102,2024-11-08,15.0
CUST-0428,2024-11-08,13.7
CUST-0269,2024-11-08,11.1
CUST-0427,2024-11-08,10.95
CUST-0396,2024-11-08,11.88
CUST-0415,2024-11-08,12.73
CUST-0189,2024-11-08,11.06
CUST-0299,2024-11-08,11.1
CUST-0195,2024-11-09,13.49
CUST-0364,2024-11-09,12.04
CUST-0102,2024-11-09,11.93
CUST-0406,2024-11-10,14.71
CUST-0357,2024-11-10,10.2
CUST-0303,2024-11-10,11.41
CUST-0357,2024-11-11,38.61
CUST-0191,2024-11-11,13.29
CUST-0195,2024-11-11,58.53
CUST-0153,2024-11-11,13.49
CUST-0005,2024-11-11,11.75
CUST-0240,2024-11-11,13.65
CUST-0287,2024-11-11,15.88
CUST-0211,2024-11-11,11.8
CUST-0389,2024-11-11,10.97
CUST-0303,2024-11-12,17.96
CUST-0153,2024-11-12,53.1
CUST-0170,2024-11-12,17.37
CUST-0117,2024-11-12,11.53
CUST-0101,2024-11-12,13.68
CUST-0303,2024-11-12,10.44
CUST-0357,2024-11-12,22.48
CUST-0402,2024-11-13,10.36
CUST-0367,2024-11-13,27.9
CUST-0098,2024-11-13,10.34
CUST-0162,2024-11-13,10.29
CUST-0022,2024-11-13,14.74
CUST-0037,2024-11-13,16.87
CUST-0144,2024-11-14,11.22
CUST-0059,2024-11-14,12.54
CUST-0168,2024-11-14,11.42
CUST-0034,2024-11-14,11.93
CUST-0121,2024-11-14,10.59
CUST-0409,2024-11-14,14.99
CUST-0141,2024-11-14,10.52
CUST-0243,2024-11-15,11.38
CUST-0216,2024-11-15,11.24
CUST-0287,2024-11-15,17.3
CUST-0135,2024-11-16,29.8
CUST-0065,2024-11-16,10.17
CUST-0265,2024-11-16,11.01
CUST-0303,2024-11-16,12.65
CUST-0282,2024-11-16,10.15
CUST-0492,2024-11-16,16.13
CUST-0381,2024-11-16,17.9
CUST-0056,2024-11-17,20.79
CUST-0447,2024-11-17,11.95
CUST-0147,2024-11-17,10.34
CUST-0307,2024-11-17,14.11
CUST-0181,2024-11-17,11.73
CUST-0303,2024-11-17,10.17
CUST-0141,2024-11-17,21.13
CUST-0349,2024-11-17,10.15
CUST-0394,2024-11-17,14.04
CUST-0482,2024-11-17,14.33
CUST-0302,2024-11-17,10.8
CUST-0219,2024-11-17,10.88
CUST-0186,2024-11-17,11.16
CUST-0044,2024-11-17,11.86
CUST-0046,2024-11-18,13.76
CUST-0255,2024-11-18,11.05
CUST-0133,2024-11-18,10.44
CUST-0148,2024-11-18,12.92
CUST-0324,2024-11-18,18.02
CUST-0174,2024-11-18,16.27
CUST-0241,2024-11-18,10.25
CUST-0317,2024-11-18,14.45
CUST-0276,2024-11-19,63.18
CUST-0491,2024-11-19,10.66
CUST-0139,2024-11-19,50.34
CUST-0158,2024-11-20,44.34
CUST-0221,2024-11-20,30.34
CUST-0417,2024-11-20,12.48
CUST-0178,2024-11-20,10.87
CUST-0438,2024-11-20,13.61
CUST-0482,2024-11-21,10.44
CUST-0488,2024-11-21,22.62
CUST-0050,2024-11-21,11.63
CUST-0078,2024-11-21,14.97
CUST-0061,2024-11-22,10.53
CUST-0446,2024-11-22,11.34
CUST-0388,2024-11-22,10.86
CUST-0009,2024-11-22,10.35
CUST-0363,2024-11-22,13.22
CUST-0488,2024-11-23,10.95
CUST-0217,2024-11-23,17.62
CUST-0303,2024-11-23,10.96
CUST-0141,2024-11-23,12.89
CUST-0209,2024-11-23,12.99
CUST-0109,2024-11-24,13.04
CUST-0357,2024-11-24,12.3
CUST-0327,2024-11-25,14.56
CUST-0492,2024-11-25,41.95
CUST-0294,2024-11-25,10.38
CUST-0452,2024-11-25,10.9
CUST-0232,2024-11-25,11.67
CUST-0367,2024-11-25,13.11
CUST-0303,2024-11-25,27.72
CUST-0084,2024-11-26,17.45
CUST-0094,2024-11-26,13.44
CUST-0337,2024-11-26,10.79
CUST-0213,2024-11-26,13.98
CUST-0483,2024-11-26,42.58
CUST-0068,2024-11-27,10.09
CUST-0331,2024-11-27,19.14
CUST-0488,2024-11-27,10.0
CUST-0037,2024-11-27,11.3
CUST-0114,2024-11-27,10.35
CUST-0389,2024-11-27,13.23
CUST-0196,2024-11-27,13.7
CUST-0321,2024-11-27,19.49
CUST-0048,2024-11-27,13.24
CUST-0347,2024-11-27,11.73
CUST-0482,2024-11-28,10.19
CUST-0357,2024-11-28,11.05
CUST-0488,2024-11-28,23.87
CUST-0377,2024-11-28,10.08
CUST-0432,2024-11-28,10.08
CUST-0473,2024-11-28,21.85
CUST-0242,2024-11-28,13.3
CUST-0303,2024-11-29,18.17
CUST-0462,2024-11-29,18.16
CUST-0141,2024-11-29,14.13
CUST-0102,2024-11-29,10.07
CUST-0022,2024-11-30,14.12
CUST-0436,2024-11-30,10.86
CUST-0276,2024-11-30,10.3
CUST-0353,2024-11-30,19.99
CUST-0312,2024-11-30,10.77
CUST-0022,2024-12-01,12.8
CUST-0303,2024-12-01,10.81
CUST-0482,2024-12-01,10.5
CUST-0141,2024-12-01,48.84
CUST-0312,2024-12-01,14.35
CUST-0482,2024-12-01,10.97
CUST-0253,2024-12-01,10.03
CUST-0295,2024-12-01,12.19
CUST-0340,2024-12-01,18.0
CUST-0488,2024-12-01,12.84
CUST-0240,2024-12-02,12.18
CUST-0221,2024-12-02,20.19
CUST-0303,2024-12-02,15.27
CUST-0102,2024-12-02,26.1
CUST-0005,2024-12-02,17.16
CUST-0313,2024-12-02,12.4
CUST-0312,2024-12-02,22.48
CUST-0382,2024-12-02,15.09
CUST-0027,2024-12-02,12.74
CUST-0446,2024-12-02,11.72
CUST-0352,2024-12-02,12.43
CUST-0178,2024-12-02,97.58
CUST-0403,2024-12-03,10.66
CUST-0102,2024-12-03,15.05
CUST-0200,2024-12-03,11.69
CUST-0041,2024-12-03,11.4
CUST-0282,2024-12-03,10.28
CUST-0303,2024-12-03,20.47
CUST-0456,2024-12-03,10.43
CUST-0080,2024-12-04,12.19
CUST-0488,2024-12-04,10.78
CUST-0235,2024-12-04,10.27
CUST-0121,2024-12-04,10.06
CUST-0452,2024-12-04,11.75
CUST-0020,2024-12-04,10.82
CUST-0069,2024-12-04,12.27
CUST-0151,2024-12-04,11.78
CUST-0446,2024-12-04,10.6
CUST-0111,2024-12-04,10.56
CUST-0141,2024-12-04,10.83
CUST-0132,2024-12-04,32.99
CUST-0366,2024-12-05,10.78
CUST-0210,2024-12-05,10.37
CUST-0337,2024-12-05,13.89
CUST-0402,2024-12-05,10.49
CUST-0298,2024-12-05,11.34
CUST-0209,2024-12-05,15.26
CUST-0085,2024-12-05,16.33
CUST-0415,2024-12-05,39.64
CUST-0463,2024-12-06,11.23
CUST-0317,2024-12-06,19.72
CUST-0141,2024-12-06,11.4
CUST-0007,2024-12-06,16.0
CUST-0178,2024-12-07,10.92
CUST-0319,2024-12-07,12.0
