campaign_id,send_time,recipient_id,delivered,bounced,opened,clicked,converted
EMAIL-WINBACK-03,2025-10-08T20:11:30,R-0002,True,False,False,False,False
EMAIL-PROMO-02,2025-10-08T21:21:34,R-0446,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-10-09T00:15:09,R-0275,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-09T01:25:06,R-0395,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-09T02:28:30,R-0451,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-09T02:31:49,R-0212,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-10-09T02:54:33,R-0147,True,False,True,False,False
EMAIL-PROMO-02,2025-10-09T07:36:03,R-0535,True,False,True,False,False
EMAIL-WINBACK-03,2025-10-09T07:36:07,R-0022,True,False,True,False,False
EMAIL-PROMO-02,2025-10-09T08:38:25,R-0187,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-09T09:02:34,R-0124,True,False,True,False,False
EMAIL-PROMO-02,2025-10-09T11:52:57,R-0493,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-09T12:22:48,R-0543,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-09T12:59:11,R-0276,True,False,False,False,False
EMAIL-PROMO-02,2025-10-09T13:28:47,R-0060,True,False,False,False,False
EMAIL-PROMO-02,2025-10-09T16:39:31,R-0331,True,False,False,False,False
EMAIL-PROMO-02,2025-10-09T17:08:39,R-0186,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-09T17:49:53,R-0005,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-09T19:23:29,R-0142,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-09T20:05:28,R-0313,True,False,False,False,False
EMAIL-PROMO-02,2025-10-09T22:26:50,R-0484,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-09T23:29:37,R-0374,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-10T00:28:07,R-0173,True,False,False,False,False
EMAIL-PROMO-02,2025-10-10T00:38:30,R-0321,True,False,False,False,False
EMAIL-PROMO-02,2025-10-10T07:25:21,R-0294,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-10-10T09:14:47,R-0270,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-10T12:48:06,R-0146,True,False,False,False,False
EMAIL-PROMO-02,2025-10-10T14:29:44,R-0052,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-10-10T14:52:22,R-0390,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-10-10T17:15:00,R-0130,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-10-10T17:22:24,R-0083,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-10T17:56:47,R-0427,True,False,False,False,False
EMAIL-PROMO-02,2025-10-10T18:18:04,R-0556,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-10T18:37:05,R-0506,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-10T19:54:04,R-0517,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-10T20:04:06,R-0098,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-10T21:22:47,R-0346,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-10T21:28:38,R-0266,True,False,True,False,False
EMAIL-PROMO-02,2025-10-10T23:22:29,R-0206,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-10-10T23:24:47,R-0334,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-10-11T01:44:40,R-0398,True,False,False,False,False
EMAIL-PROMO-02,2025-10-11T01:56:34,R-0227,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-11T04:13:57,R-0356,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-11T06:39:02,R-0047,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-10-11T08:14:33,R-0518,True,False,False,False,False
EMAIL-PROMO-02,2025-10-11T08:25:05,R-0146,True,False,False,False,False
EMAIL-PROMO-02,2025-10-11T10:18:33,R-0229,True,False,True,False,False
EMAIL-ABANDON-05,2025-10-11T10:56:48,R-0186,True,False,True,False,False
EMAIL-WELCOME-01,2025-10-11T14:10:58,R-0239,False,True,False,False,False
EMAIL-ABANDON-05,2025-10-11T16:50:02,R-0073,True,False,False,False,False
EMAIL-PROMO-02,2025-10-11T18:24:57,R-0407,True,False,False,False,False
EMAIL-PROMO-02,2025-10-11T18:25:35,R-0325,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-10-11T19:36:20,R-0226,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-11T19:50:10,R-0444,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-11T20:05:30,R-0074,True,False,False,False,False
EMAIL-PROMO-02,2025-10-11T21:46:38,R-0462,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-10-11T21:58:18,R-0007,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-12T00:27:39,R-0568,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-12T02:56:50,R-0444,True,False,True,False,False
EMAIL-WELCOME-01,2025-10-12T06:54:12,R-0269,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-12T10:29:16,R-0435,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-10-12T10:36:02,R-0294,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-10-12T11:23:02,R-0296,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-12T11:23:47,R-0025,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-12T12:44:27,R-0160,True,False,False,False,False
EMAIL-PROMO-02,2025-10-12T12:54:36,R-0559,True,False,True,False,False
EMAIL-NEWSLETTER-04,2025-10-12T13:17:05,R-0554,True,False,True,False,False
EMAIL-WINBACK-03,2025-10-12T14:48:38,R-0347,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-12T17:40:30,R-0048,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-12T20:46:25,R-0469,True,False,False,False,False
EMAIL-PROMO-02,2025-10-12T20:50:20,R-0354,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-10-13T00:53:36,R-0242,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-13T06:26:08,R-0442,True,False,False,False,False
EMAIL-PROMO-02,2025-10-13T08:23:59,R-0538,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-13T10:58:07,R-0271,True,False,False,False,False
EMAIL-PROMO-02,2025-10-13T11:18:37,R-0364,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-13T11:23:50,R-0198,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-13T12:33:17,R-0370,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-10-13T13:32:46,R-0379,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-13T15:45:22,R-0252,True,False,True,False,False
EMAIL-WINBACK-03,2025-10-13T15:54:00,R-0541,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-13T16:04:44,R-0556,True,False,False,False,False
EMAIL-PROMO-02,2025-10-13T18:39:58,R-0418,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-13T19:03:47,R-0416,True,False,False,False,False
EMAIL-PROMO-02,2025-10-13T20:21:35,R-0279,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-14T01:24:04,R-0249,True,False,True,False,False
EMAIL-PROMO-02,2025-10-14T01:27:24,R-0562,True,False,False,False,False
EMAIL-PROMO-02,2025-10-14T04:48:32,R-0462,True,False,True,False,False
EMAIL-WINBACK-03,2025-10-14T06:47:19,R-0188,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-14T07:04:18,R-0004,True,False,True,False,False
EMAIL-WELCOME-01,2025-10-14T11:40:58,R-0194,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-14T14:52:16,R-0124,True,False,True,False,False
EMAIL-ABANDON-05,2025-10-14T15:12:07,R-0133,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-14T16:26:50,R-0023,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-14T17:02:39,R-0482,True,False,True,False,False
EMAIL-NEWSLETTER-04,2025-10-14T20:03:40,R-0014,False,True,False,False,False
EMAIL-WINBACK-03,2025-10-14T22:04:28,R-0313,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-10-14T22:05:42,R-0410,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-14T22:29:08,R-0223,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-14T23:24:17,R-0153,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-15T00:15:43,R-0535,False,True,False,False,False
EMAIL-WINBACK-03,2025-10-15T04:09:48,R-0381,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-15T05:15:19,R-0581,True,False,False,False,False
EMAIL-PROMO-02,2025-10-15T06:43:26,R-0528,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-15T12:43:39,R-0030,True,False,False,False,False
EMAIL-PROMO-02,2025-10-15T14:01:02,R-0038,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-10-15T14:50:36,R-0160,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-15T15:01:33,R-0123,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-10-15T15:27:06,R-0024,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-15T15:43:01,R-0513,True,False,True,False,False
EMAIL-WINBACK-03,2025-10-15T19:20:44,R-0426,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-10-15T19:54:53,R-0527,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-15T22:03:27,R-0511,True,False,False,False,False
EMAIL-PROMO-02,2025-10-15T23:05:05,R-0351,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-15T23:58:27,R-0574,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-16T02:57:36,R-0183,True,False,True,False,False
EMAIL-WELCOME-01,2025-10-16T04:15:22,R-0519,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-16T11:20:01,R-0318,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-16T13:41:45,R-0318,True,False,False,False,False
EMAIL-PROMO-02,2025-10-16T16:31:22,R-0107,True,False,True,False,False
EMAIL-WELCOME-01,2025-10-16T16:44:21,R-0576,True,False,True,True,False
EMAIL-NEWSLETTER-04,2025-10-16T18:20:30,R-0399,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-16T23:39:00,R-0477,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-17T01:00:19,R-0031,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-17T01:45:49,R-0372,True,False,True,False,False
EMAIL-ABANDON-05,2025-10-17T02:08:19,R-0413,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-17T02:14:50,R-0131,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-17T03:43:50,R-0518,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-17T04:49:41,R-0509,True,False,True,False,False
EMAIL-WELCOME-01,2025-10-17T05:45:20,R-0423,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-17T07:01:37,R-0379,True,False,False,False,False
EMAIL-PROMO-02,2025-10-17T08:44:10,R-0464,True,False,True,False,False
EMAIL-PROMO-02,2025-10-17T11:34:29,R-0596,True,False,True,False,False
EMAIL-ABANDON-05,2025-10-17T12:12:29,R-0485,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-17T15:39:46,R-0367,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-17T16:47:46,R-0409,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-17T18:33:52,R-0576,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-17T19:45:39,R-0102,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-17T21:54:45,R-0391,True,False,True,False,False
EMAIL-ABANDON-05,2025-10-18T00:40:22,R-0042,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-10-18T00:51:30,R-0400,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-18T04:01:54,R-0218,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-10-18T04:46:26,R-0516,True,False,False,False,False
EMAIL-PROMO-02,2025-10-18T06:28:33,R-0445,True,False,True,False,False
EMAIL-WELCOME-01,2025-10-18T07:31:26,R-0453,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-18T08:16:25,R-0301,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-10-18T10:44:01,R-0214,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-18T12:37:58,R-0088,True,False,False,False,False
EMAIL-PROMO-02,2025-10-18T13:15:19,R-0310,True,False,False,False,False
EMAIL-PROMO-02,2025-10-18T15:33:11,R-0418,True,False,True,False,False
EMAIL-WELCOME-01,2025-10-18T15:46:37,R-0104,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-10-18T16:48:27,R-0328,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-18T17:10:22,R-0465,True,False,False,False,False
EMAIL-PROMO-02,2025-10-18T17:57:31,R-0316,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-18T18:03:15,R-0350,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-18T21:40:12,R-0452,True,False,True,False,False
EMAIL-WINBACK-03,2025-10-18T22:09:37,R-0524,True,False,False,False,False
EMAIL-PROMO-02,2025-10-18T23:56:30,R-0304,True,False,True,False,False
EMAIL-ABANDON-05,2025-10-19T02:43:56,R-0454,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-10-19T04:12:43,R-0324,True,False,False,False,False
EMAIL-PROMO-02,2025-10-19T04:22:26,R-0407,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-19T08:40:48,R-0048,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-19T08:45:26,R-0435,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-19T08:46:04,R-0396,True,False,False,False,False
EMAIL-PROMO-02,2025-10-19T08:50:38,R-0246,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-19T12:01:56,R-0197,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-19T13:30:13,R-0104,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-19T19:51:42,R-0246,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-19T21:56:02,R-0199,True,False,True,False,False
EMAIL-ABANDON-05,2025-10-19T21:58:17,R-0105,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-20T04:36:09,R-0309,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-20T04:37:22,R-0155,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-20T04:40:11,R-0088,True,False,False,False,False
EMAIL-PROMO-02,2025-10-20T10:36:52,R-0176,True,False,False,False,False
EMAIL-PROMO-02,2025-10-20T10:53:36,R-0342,True,False,True,True,False
EMAIL-ABANDON-05,2025-10-20T12:12:05,R-0442,False,True,False,False,False
EMAIL-WINBACK-03,2025-10-20T14:27:14,R-0450,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-20T14:34:00,R-0021,True,False,True,False,False
EMAIL-WINBACK-03,2025-10-20T14:50:43,R-0544,True,False,True,False,False
EMAIL-WINBACK-03,2025-10-20T17:06:27,R-0156,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-20T17:22:15,R-0090,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-10-20T17:37:50,R-0412,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-20T20:12:04,R-0453,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-20T20:37:22,R-0588,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-20T21:57:58,R-0151,True,False,True,False,False
EMAIL-NEWSLETTER-04,2025-10-20T22:56:07,R-0143,True,False,True,False,False
EMAIL-WINBACK-03,2025-10-21T00:01:51,R-0094,True,False,False,False,False
EMAIL-PROMO-02,2025-10-21T02:58:33,R-0286,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-21T04:02:08,R-0130,True,False,False,False,False
EMAIL-PROMO-02,2025-10-21T04:07:55,R-0397,True,False,False,False,False
EMAIL-PROMO-02,2025-10-21T04:09:33,R-0526,True,False,False,False,False
EMAIL-PROMO-02,2025-10-21T06:23:38,R-0053,True,False,False,False,False
EMAIL-PROMO-02,2025-10-21T08:40:13,R-0408,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-10-21T12:15:12,R-0047,True,False,False,False,False
EMAIL-PROMO-02,2025-10-21T12:31:54,R-0223,True,False,True,False,False
EMAIL-WELCOME-01,2025-10-21T13:00:30,R-0184,True,False,False,False,False
EMAIL-PROMO-02,2025-10-21T13:57:15,R-0322,True,False,True,False,False
EMAIL-NEWSLETTER-04,2025-10-21T16:12:28,R-0252,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-21T16:50:10,R-0296,True,False,True,False,False
EMAIL-WINBACK-03,2025-10-21T21:54:15,R-0236,True,False,True,False,False
EMAIL-WINBACK-03,2025-10-21T23:31:31,R-0588,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-22T00:54:19,R-0598,True,False,True,False,False
EMAIL-PROMO-02,2025-10-22T02:54:17,R-0161,True,False,True,False,False
EMAIL-NEWSLETTER-04,2025-10-22T05:27:18,R-0550,True,False,False,False,False
EMAIL-PROMO-02,2025-10-22T06:06:18,R-0191,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-22T09:31:47,R-0075,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-10-22T10:39:32,R-0286,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-10-22T10:40:56,R-0491,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-10-22T13:17:19,R-0295,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-22T15:44:52,R-0215,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-22T22:16:31,R-0183,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-22T22:50:49,R-0353,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-22T23:01:06,R-0210,True,False,True,False,False
EMAIL-WINBACK-03,2025-10-23T01:00:53,R-0369,True,False,False,False,False
EMAIL-PROMO-02,2025-10-23T02:27:19,R-0384,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-23T05:13:43,R-0419,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-23T05:42:10,R-0274,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-23T07:53:40,R-0445,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-23T08:21:29,R-0056,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-23T09:08:39,R-0280,True,False,True,False,False
EMAIL-PROMO-02,2025-10-23T10:17:24,R-0058,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-23T10:43:48,R-0427,True,False,False,False,False
EMAIL-PROMO-02,2025-10-23T12:23:06,R-0243,True,False,True,False,False
EMAIL-PROMO-02,2025-10-23T12:24:54,R-0284,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-23T13:50:31,R-0391,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-10-23T16:07:14,R-0020,True,False,True,False,False
EMAIL-PROMO-02,2025-10-23T16:18:05,R-0565,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-23T17:11:05,R-0001,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-10-23T19:47:39,R-0304,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-10-23T20:17:04,R-0540,True,False,True,False,False
EMAIL-PROMO-02,2025-10-23T20:53:20,R-0082,True,False,True,False,False
EMAIL-ABANDON-05,2025-10-23T21:52:41,R-0375,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-10-23T22:07:14,R-0063,True,False,True,False,False
EMAIL-ABANDON-05,2025-10-23T22:31:21,R-0392,True,False,True,False,False
EMAIL-ABANDON-05,2025-10-23T23:54:42,R-0296,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-24T00:04:54,R-0033,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-24T00:57:27,R-0070,True,False,True,False,False
EMAIL-NEWSLETTER-04,2025-10-24T01:48:59,R-0499,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-24T02:28:40,R-0041,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-24T06:43:54,R-0382,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-24T08:29:59,R-0047,True,False,True,True,False
EMAIL-NEWSLETTER-04,2025-10-24T09:17:53,R-0372,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-24T10:04:29,R-0210,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-24T11:28:12,R-0157,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-24T13:57:40,R-0550,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-24T19:11:55,R-0078,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-24T19:12:21,R-0021,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-10-24T19:32:29,R-0322,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-24T23:47:58,R-0548,True,False,False,False,False
EMAIL-PROMO-02,2025-10-25T08:03:16,R-0043,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-25T09:27:36,R-0387,True,False,False,False,False
EMAIL-PROMO-02,2025-10-25T12:23:09,R-0553,True,False,True,False,False
EMAIL-WELCOME-01,2025-10-25T14:12:33,R-0498,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-25T16:22:04,R-0145,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-25T17:29:12,R-0403,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-25T17:42:49,R-0469,True,False,False,False,False
EMAIL-PROMO-02,2025-10-25T19:28:41,R-0065,True,False,False,False,False
EMAIL-PROMO-02,2025-10-25T21:08:01,R-0280,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-10-25T21:16:51,R-0262,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-25T22:32:43,R-0185,True,False,False,False,False
EMAIL-PROMO-02,2025-10-26T00:10:38,R-0083,True,False,False,False,False
EMAIL-PROMO-02,2025-10-26T04:09:28,R-0435,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-26T07:30:29,R-0170,True,False,True,False,False
EMAIL-ABANDON-05,2025-10-26T08:05:18,R-0345,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-26T08:46:48,R-0513,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-26T10:31:08,R-0225,True,False,True,False,False
EMAIL-NEWSLETTER-04,2025-10-26T11:46:54,R-0517,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-26T13:35:57,R-0055,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-10-26T16:03:10,R-0020,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-10-26T16:20:57,R-0088,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-26T19:24:26,R-0245,True,False,True,False,False
EMAIL-PROMO-02,2025-10-26T21:25:43,R-0417,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-27T02:43:16,R-0430,True,False,False,False,False
EMAIL-PROMO-02,2025-10-27T08:11:08,R-0331,True,False,True,False,False
EMAIL-NEWSLETTER-04,2025-10-27T12:23:52,R-0348,True,False,True,False,False
EMAIL-WINBACK-03,2025-10-27T12:44:38,R-0424,True,False,False,False,False
EMAIL-PROMO-02,2025-10-27T13:23:07,R-0263,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-10-27T13:38:33,R-0213,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-27T13:55:22,R-0003,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-27T15:21:30,R-0528,True,False,True,False,False
EMAIL-ABANDON-05,2025-10-27T16:27:49,R-0094,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-27T20:00:37,R-0118,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-10-27T20:10:19,R-0243,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-27T20:21:23,R-0375,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-27T20:31:56,R-0372,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-27T20:53:12,R-0399,True,False,True,False,False
EMAIL-NEWSLETTER-04,2025-10-28T00:49:28,R-0306,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-10-28T03:38:58,R-0468,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-28T04:13:01,R-0470,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-28T04:51:01,R-0185,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-28T05:58:33,R-0293,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-10-28T06:43:34,R-0310,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-28T07:30:48,R-0107,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-28T08:44:50,R-0244,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-28T08:50:36,R-0308,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-28T09:22:43,R-0235,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-28T10:33:25,R-0149,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-28T13:57:20,R-0142,True,False,False,False,False
EMAIL-PROMO-02,2025-10-28T15:55:33,R-0206,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-28T16:11:35,R-0024,True,False,True,False,False
EMAIL-PROMO-02,2025-10-28T16:39:06,R-0080,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-10-28T19:22:51,R-0225,False,True,False,False,False
EMAIL-NEWSLETTER-04,2025-10-28T20:07:16,R-0219,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-28T22:52:07,R-0377,True,False,True,False,False
EMAIL-NEWSLETTER-04,2025-10-28T22:54:03,R-0026,True,False,True,False,False
EMAIL-NEWSLETTER-04,2025-10-29T01:38:30,R-0403,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-29T04:04:06,R-0566,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-29T05:02:01,R-0462,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-29T07:13:40,R-0543,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-29T07:18:02,R-0246,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-29T07:30:28,R-0306,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-10-29T13:15:36,R-0119,True,False,False,False,False
EMAIL-PROMO-02,2025-10-29T13:47:39,R-0453,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-10-29T15:50:16,R-0459,True,False,False,False,False
EMAIL-WELCOME-01,2025-10-29T16:04:33,R-0028,False,True,False,False,False
EMAIL-NEWSLETTER-04,2025-10-29T17:30:41,R-0233,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-29T18:42:23,R-0470,True,False,False,False,False
EMAIL-ABANDON-05,2025-10-29T18:56:30,R-0053,True,False,False,False,False
EMAIL-PROMO-02,2025-10-29T19:58:23,R-0278,True,False,True,False,False
EMAIL-WELCOME-01,2025-10-29T20:33:09,R-0300,True,False,False,False,False
EMAIL-NEWSLETTER-04,2025-10-29T22:37:16,R-0548,True,False,False,False,False
EMAIL-PROMO-02,2025-10-29T23:50:29,R-0364,True,False,True,False,False
EMAIL-PROMO-02,2025-10-30T02:38:33,R-0080,True,False,True,False,False
EMAIL-WELCOME-01,2025-10-30T05:57:48,R-0471,True,False,False,False,False
EMAIL-WINBACK-03,2025-10-30T06:13:11,R-0129,True,False,False,False,False
EMAIL-PROMO-02,2025-10-30T06:43:48,R-0369,True,False,False,False,False
EMAIL-PROMO-02,2025-10-30T08:31:02,R-0322,True,False,True,True,False
EMAIL-NEWSLETTER-04,2025-10-30T10:17:01,R-0337,False,True,False,False,False
EMAIL-ABANDON-05,2025-10-30T10:24:57,R-0016,True,False,False,False,False
